drug,PC_1,PC_2,PC_3,PC_4,PC_5,PC_6,PC_7,PC_8,PC_9,PC_10,PC_11,PC_12,PC_13,PC_14,PC_15,PC_16,PC_17,PC_18,PC_19,PC_20,PC_21,PC_22,PC_23,PC_24,PC_25,PC_26,PC_27,PC_28,PC_29,PC_30,PC_31,PC_32,PC_33,PC_34,PC_35,PC_36,PC_37,PC_38,PC_39,PC_40,PC_41,PC_42,PC_43,PC_44,PC_45,PC_46,PC_47,PC_48,PC_49,PC_50,TSNE1,TSNE2,cluster_kmeans_5,cluster_kmeans_6,cluster_kmeans_7,cluster_kmeans_8,cluster_kmeans_9,cluster_kmeans_10,cluster_kmeans_11,cluster_kmeans_12,cluster_kmeans_13,cluster_kmeans_14,cluster_kmeans_15,cluster_kmeans_16,cluster_kmeans_17,cluster_kmeans_18,cluster_kmeans_19,cluster_kmeans_20,cluster_birch_5,cluster_birch_6,cluster_birch_7,cluster_birch_8,cluster_birch_9,cluster_birch_10,cluster_birch_11,cluster_birch_12,cluster_birch_13,cluster_birch_14,cluster_birch_15,cluster_birch_16,cluster_birch_17,cluster_birch_18,cluster_birch_19,cluster_birch_20,cluster_agglomerative_5,cluster_agglomerative_6,cluster_agglomerative_7,cluster_agglomerative_8,cluster_agglomerative_9,cluster_agglomerative_10,cluster_agglomerative_11,cluster_agglomerative_12,cluster_agglomerative_13,cluster_agglomerative_14,cluster_agglomerative_15,cluster_agglomerative_16,cluster_agglomerative_17,cluster_agglomerative_18,cluster_agglomerative_19,cluster_agglomerative_20
DB00758,-2.5936371938800846,-1.825025885940867,-1.443756976678689,-0.5131032581590855,-0.007294157982512,-0.3550708613748916,-0.2441098668648191,0.0589297473007249,0.1045219742710176,0.4924009954014173,-0.0177012852682988,0.4463408005198563,0.0434341501458633,-0.2091740682159677,0.096167007529223,0.1209525500226821,-0.3091923215402306,0.0932140056419956,-0.0846762688839073,0.0051530169887571,-0.1221570944787402,0.0728073867721816,-0.342854231708279,-0.1114020529022137,-0.0932427988409685,-0.045899218227097,-0.0389498997857667,0.1133657685029336,0.0259190360459883,0.1850836918400062,-0.1110287415674311,0.0284676059233609,0.1854787918742447,0.0774691833048166,-0.1390279466136933,-0.2268550129767072,-0.1289343692395674,0.1318660087441333,-0.0162710924687261,-0.0504643878175918,-0.1249685626054466,0.0141299187097132,-0.1113945049215565,-0.1026213996987763,0.004287676286623,0.06668274965583,0.0481563161820807,0.0057897721210435,-0.0373889327022258,0.0392479235417931,-28.084562,-4.5990705,0,0,1,6,7,0,1,1,3,7,2,11,5,0,8,14,2,0,5,5,5,2,2,2,2,0,3,3,3,3,3,1,3,3,3,3,1,0,1,1,0,13,13,13,13,13,13,13
DB01336,-0.4395143953339472,2.1401458076480697,-0.4716101045239079,1.9749595877408304,0.426024268728044,-0.012496629370428,0.1299215210844008,0.4704908759896604,-0.1282307151845526,0.0760188437726473,0.0434400000145517,-0.2495459557901055,-0.2543351961518188,-0.156319919033027,0.1599914678527202,-0.2176381286058003,0.3190850357658839,-0.2285472198278826,-0.1243164143761898,0.0050162886178904,-0.1017849759337718,-0.4625844276411409,-0.3219078854307061,0.0323699442175033,-0.1955347215081812,-0.0667639363319812,0.126752330656314,-0.0288747519875987,-0.0189288629071888,0.3141173500110748,-0.0632421176143957,0.0361497222481852,-0.0394459278396879,-0.1370946888359008,-0.1195452075448404,-0.0894447537194381,-0.027253309618643,-0.2024055078516738,-0.0939856927829302,-0.0455673591712137,0.0130849432100309,-0.111089386821959,-0.1750504193669181,-0.0092273351123508,-0.0787735888381202,-0.0891128700774426,-0.1403149676196221,-0.191398250034531,0.0758498746655329,-0.0960247340404066,-3.3312497,28.802752,3,3,5,0,3,5,5,5,8,13,12,2,3,4,2,15,0,5,2,2,0,5,5,5,5,5,5,5,2,0,10,10,0,5,2,2,2,2,2,0,3,1,1,0,10,10,10,10
DB13842,-1.2455503744545215,-1.69522533152942,0.5731376863903119,-0.3882028955585697,-0.0282318782230082,-0.1765387325990158,-0.4077229586150502,-0.2387399649315081,0.512858721286178,-0.5854738993642039,-0.1971555767667474,-0.0754656592109851,-0.8958422994036163,-0.0385725029662821,-0.1651253103893756,0.2530175955819097,-0.2512722177669878,-0.0975560744284164,0.2711293985266284,-0.2840107946962011,0.1866929917915815,-0.0837855219340863,0.2031295893469739,0.0570638815456985,-0.1088505001474842,-0.069140159373954,0.1421169476228422,-0.0153283782375452,-0.1373466903582907,-0.132138582969498,-0.1044821389378499,0.0061223217638502,0.0659099069080084,-0.234325003486522,-0.1185970818012441,0.114315791733343,-0.0448445086893562,0.1579012194530738,0.1123685951326127,-0.0934865029236959,-0.2757978014105282,0.1072477470571186,-0.0921307075379423,0.0571852038485825,-0.1055084821796605,0.1058038052113075,0.1028562117157898,-0.139201117749501,-0.0438522149891613,0.1291068995641753,-0.6579659,-34.244926,2,4,2,3,2,2,6,11,5,10,9,9,16,5,18,2,1,1,1,0,8,8,3,1,0,6,6,2,0,6,6,6,1,1,1,0,8,8,8,8,8,8,8,3,3,1,0,19
DB11246,2.784598204684701,-0.5274815089871256,2.022513594211089,-1.8996114665881465,0.2560827372279809,-0.7290695276995939,1.3569615016731371,1.2151468030186534,-0.1777211234031859,-0.1698557413700739,-0.1273387062190792,-0.0229428891512833,-0.3975867340764207,0.0596036826073201,0.4544062667078844,0.5918575375262906,-0.2097450975145903,0.1327292153987642,0.9005337798653498,0.9249800680462368,0.2964974758513044,0.0915299241131481,0.0099367022222217,-0.0566642945230878,-0.0472165871765238,0.3451883163592835,0.350211787060146,0.0620526099401066,0.3995308331731209,0.1841909116654163,-0.4554338473788987,0.2202649468543052,-0.0858732123416552,0.0243290828547848,-0.1327988762662525,-0.0456917895851237,-0.0090140156488455,-0.123815079467354,-0.2611749218445364,0.2447445209448387,-0.0215072556611371,-0.0311793244151434,0.2174095419310286,-0.1314945071201574,0.0648742296205686,-0.0201366187452687,-0.1954481341630767,0.0827018750188218,-0.2536980077170129,-0.0378433160136561,38.746956,-0.48773617,4,5,3,2,0,3,0,0,11,0,8,5,2,1,6,13,3,3,3,3,3,3,1,0,12,12,12,12,12,12,12,12,2,2,0,4,4,1,0,11,11,11,11,11,11,11,11,11
DB11901,-0.7150506493521632,-1.231174972545645,-1.5620540518676362,-0.2464755662028488,0.0652459208005873,-0.488530452882724,-0.4369606152837335,-0.2812547950143141,0.1393124466516023,-0.1615337323997333,-0.0879158797403592,-0.1115878332411168,-0.0639983774329651,-0.130423159128472,-0.0945602303138996,0.1798155383219511,-0.1666276986752449,0.0766283828510744,0.0341560935869351,-0.150057606660651,-0.0523968607621968,-0.022413690340827,-7.031149289648403e-05,-0.1514514213650721,-0.0190901342726479,0.3281483223821748,-0.2037879750184693,0.1125961065339628,0.3860042707838011,0.1030517528096063,0.0120241710689421,-0.0587177554248785,-0.1929025226087075,-0.1095110993793847,0.3143529478878269,0.0165210074483656,0.1854726563768733,-0.0031837446297471,-0.198442758965241,-0.0830936560776721,-0.2391457641666765,0.0524590062295662,-0.0505815931399357,-0.0680927810144482,0.0464069777845424,-0.0583213650202618,0.0963326109611237,-0.0438630122254096,0.0457434266610629,0.0505374117447288,-21.347162,0.15303765,0,0,1,6,7,0,1,1,3,11,10,11,1,13,1,14,2,0,5,5,5,2,2,2,2,0,3,3,3,3,3,1,3,3,3,3,1,0,1,1,0,13,13,13,13,13,13,13
DB01189,7.484322235088378,-0.3521031623409796,0.1734625163383984,0.0813089428033272,-0.7688142039844958,0.0708738046223447,0.3879173490409839,0.1009573767217898,-0.047309662733326,0.1224526087479757,0.2204376287479586,-0.1024826848334771,-0.2696634918160441,0.012237340839459,-0.3114207071093741,-0.0476554814196656,-0.2854856217042221,0.060309204783648,-0.2598639802318077,0.0873659184027726,-0.0352861436738531,-0.3485944798831242,-0.1431462850164143,-0.2335131052358462,-0.0043204089025878,0.1410740145650491,-0.4639532566649549,0.1602806387949602,0.2589268441657749,0.2100020339079006,0.2873948593118482,-0.4186762082268984,-0.2102476119250268,-0.1149825803881468,0.4355468549083706,0.0007871613245602,0.1555711493296471,0.1880417355478434,-0.4503367982281088,0.1229788585044385,-0.232572802097918,0.3254854266986915,-0.2491784200895523,0.1473672988572701,-0.2031808491611641,0.068630639440577,0.1848840333659382,0.1302957883488623,0.0904844642847607,-0.1331234922550914,49.77096,-10.393482,4,5,3,7,8,8,4,7,0,0,8,5,2,17,14,9,3,3,3,3,3,3,1,0,4,4,4,4,4,4,1,0,2,2,0,7,7,7,7,7,7,3,3,1,0,17,17,17
DB09389,-0.154020675395245,3.4602800232491155,-1.795079569292627,-1.7183434736706402,-0.1235081148703288,1.1557869612506937,0.7526119977023384,-0.3118234777774781,0.6531732147660614,-0.1552459422952835,0.0406935380987698,-0.133241634402964,0.1271584047011664,-0.300438893771115,-0.3284299334973766,0.0287857594901655,0.2541234521813812,-0.4719525088278611,-0.0827281323165639,0.2024737303932957,0.4032837669406936,0.3512511476687141,0.0431715804982375,-0.0462252459580506,0.166802023448479,0.1412394940053463,0.0231097829412579,0.5185747382210962,0.0682580726537505,-0.2139762294864541,-0.0733399544577076,-0.1864563060921457,0.1355712051442009,0.2785088154488844,-0.0087287854427228,-0.1984524058980553,-0.0433936132601587,0.0704324612361723,0.046875319735652,-0.0610660476485439,-0.0546494976130475,-0.1076058148473111,-0.118180560368513,-0.1025519734931323,0.0617016092156256,-0.0371668464678195,-0.0675707678651048,-0.1684328742714186,0.0802742539061796,-0.116301552859687,-13.405476,45.49167,3,3,5,0,3,5,5,3,1,12,0,6,8,2,12,5,0,5,2,2,0,9,9,9,9,9,9,9,9,9,9,9,0,5,2,2,2,2,2,0,12,12,12,12,12,12,12,12
DB00249,1.9857042905473656,-0.1947718369433844,-1.1061644185029702,-2.018191534214422,0.3455788193946678,-0.6748620227574035,-0.6418202367190187,0.989539358233144,0.099620747429729,-0.2024372381707085,-0.6638878078648418,0.0169725099652342,0.1724511939883314,0.8790949282845841,-0.1848599835808216,-0.0735105583452904,0.2715885634197928,-0.216294668591217,-0.0487391549629714,-0.4872449685916606,0.058777263185602,0.1423162717740966,0.1826648123317477,-0.0485148820760881,0.0184949686163278,-0.0175538152770475,-0.2271046759646811,0.535110426199894,-0.0230480937871434,0.0288001500527793,-0.0252637463600503,-0.0304512881838463,0.1534395599005689,-0.2486355662261282,-0.0341841983102296,0.0691184012114984,0.077083346446461,-0.1011246944074495,0.0773802349298649,0.0856075057378047,0.1912047790493236,0.0990064144063046,-0.0756041204563317,-0.0709672097822555,0.1312503388725135,-0.0430437973901218,0.0797521345658921,0.0150957525018736,-0.0909778695252989,-0.1358848400617102,10.180394,2.5588193,1,2,4,4,6,1,8,10,12,1,3,8,10,10,13,19,0,2,0,1,1,1,0,3,3,3,1,1,1,1,0,7,0,0,5,5,5,5,5,2,2,2,0,8,8,3,1,0
DB11823,-2.0659251366369578,-1.0117947733496817,-1.9818037006681248,-1.4082778748134257,-0.168981472447971,0.0889937574415033,-0.7841373804110526,0.1614051119271512,0.2249220598571865,0.5618123198746843,0.1472249199614227,0.1829231588810295,0.4501391809040379,-0.1307595926335786,0.2600547251651021,-0.0364620597141689,0.1748528998718124,0.2485077924012029,0.0507579387140684,0.1295752086572766,-0.0358332162989813,0.1111509019017764,-0.3932600136236812,-0.2166544476154165,0.0141478854994586,-0.0202160704315535,0.0286645463606153,-0.0081289900929756,0.0518156544722534,0.1526079120588941,-0.1527168973110251,-0.0490345686842547,-0.0010792883102858,-0.1050049077473474,0.0009120974229436,-0.0245827739973068,-0.1189983557860111,-0.1034836481247515,0.0117366833818747,-0.0999057192665664,-0.1498175519891452,-0.010470933949826,-0.1212248905873982,-0.1111291227785515,0.044296565248625,0.0609915868402433,0.1977635049824153,0.0006510035304516,0.0958632530856176,0.0330990215908168,-24.244627,3.9772494,0,0,1,6,7,0,1,1,3,11,10,11,1,13,1,14,2,0,5,5,5,2,2,2,2,0,3,3,3,3,3,1,3,3,3,3,1,0,1,1,0,13,13,13,13,13,13,13
DB06767,8.40727769045662,-0.4593747890976172,-0.2377870550492245,0.3108382756632962,-0.6715913392780279,0.2503877426123646,0.1215113719864634,-0.0017491691243853,-0.0551662175704824,0.2873940779554755,0.0162021337724164,-0.1584666379152365,0.0262275975785492,0.1116979412876052,-0.0931713424692088,-0.4180328071316298,-0.0664819950459559,0.0628671875348175,-0.0264613406580516,0.0656092434005704,0.1734485774684767,-0.2149902771672968,-0.074021953694551,0.1270052170105516,0.0947043002559496,0.0818154848463607,-0.2020329106805298,-0.229770186685364,-0.0830629851825025,-0.1032714861781311,-0.0615526248428555,-0.0079062674270744,-0.065428915726682,0.0015090692243179,0.0692406781710171,-0.1180776121977606,-0.2035039702703892,0.1075891896539598,-0.0317923743670612,-0.0995180325878567,0.1174318190631644,0.1482178781040705,-0.157453110564242,-0.1299270487100716,0.0229772992066752,-0.0324805847062037,-0.1235889586844519,-0.1400929246480643,-0.2475220791721304,0.0791457139577625,53.283386,-11.425824,4,5,3,7,8,8,4,7,0,9,5,5,2,17,14,9,3,3,3,3,3,3,1,0,4,4,4,4,4,4,1,0,2,2,0,7,7,7,7,7,7,3,3,1,0,17,17,17
DB11093,5.107907817647132,-0.6325496311014133,1.1754633395514271,-1.2816101566102247,0.3257844531214652,-0.7334580734822441,1.1281798909560503,-0.4635024004272237,-0.1666058199303829,0.5077702783927958,-0.1443880747751211,0.1388034589300628,-0.6731549132923962,0.1128254011298418,0.3647947501154795,0.1528898853816116,-0.0623102012828478,0.0425863244483226,-0.3147571372514007,0.0451950589012806,0.6422438378913786,-0.0002270719977284,-0.5361394608774261,-0.3132303411917414,0.2096957016352985,-0.4767907544695339,-0.4543754248257132,-0.0788802593902448,0.2485204414905032,-0.3212495295518829,0.6093652899704273,0.255505660028774,0.1930701373205121,-0.3070052441770414,0.2635859093858303,0.0467522368653099,0.2800804146043582,-0.2141078000989624,0.5746272093194463,0.541203911213303,-0.0154546651017925,-0.4166789571529103,0.0187761372169176,-0.295307362242325,0.1099515534011011,-0.0556074931483595,-0.2515084068719031,0.2411015793401122,0.159285276295204,0.0391544455171666,36.30735,-14.12636,4,5,3,2,0,3,0,0,11,0,8,5,2,1,6,13,3,3,3,3,3,3,1,0,12,12,12,12,12,12,12,12,2,2,0,4,4,1,0,11,11,11,11,11,11,11,11,11
DB08994,-2.736971509926029,-2.06149185097443,0.0236125075031436,1.2738828078051008,-0.2658526143451131,-0.1123005010315979,0.9383184896118076,0.4856767583696939,0.1768000466872647,-0.5011851055064405,0.0010349371658241,0.0181333781218751,0.1609566571949097,0.0441034623561688,-0.1769965348924795,0.077774476720753,0.1612046086134409,-0.078660348551281,0.1225256614699997,0.0269197628391999,0.271482167032684,0.0149692115351514,-0.0305982216495288,0.0277225030559247,-0.0568611003808957,0.0341060010372073,0.2217795020631058,-0.1880996562812755,-0.1321081087523562,-0.0178983410164483,0.1001276253040362,-0.1607251334004645,-0.137610768251348,0.0349744443152955,0.1049321363024353,0.1736017545182563,-0.12696789130355,-0.0944240893624842,0.166343899056571,0.109983534734619,0.0824807086139768,-0.0624458159463184,-0.0671897066821502,0.1391296495136649,-0.1215408247501331,0.1187213548826816,0.0108745750725944,0.0227637600265825,0.0162761602287312,-0.0752246605273782,-13.763014,-45.797947,2,1,6,1,5,4,10,6,10,2,13,1,7,5,15,16,4,4,4,4,4,4,4,4,1,1,0,15,15,15,15,15,4,4,4,1,0,4,4,4,4,4,4,4,1,0,3,3
DB12710,-3.970407343474205,-0.3464662270282573,-1.5459028550815477,0.8733765009193697,-1.298936873517714,-0.7477486868704117,0.2910546099371189,0.2250567148298015,0.2124050553853779,0.4497811242225867,0.1666519053210362,-0.0348708112846927,-0.1557005288021122,0.0203553758698726,0.2464392008117979,-0.1035795471053847,-0.3702985423864234,0.4129685940915847,-0.2666927092511694,0.1729974793244285,0.0824921084673935,-0.068717241812883,0.739505991316011,0.4647197938383337,0.2512276313646652,-0.2460259127239625,0.1890715012307874,0.2047764814653048,0.1597022410832155,0.0578172164870728,0.3660610214756227,0.0618603090770402,0.2952645077784834,0.1436907288133055,-0.0022316322464389,-0.0612521781863317,-0.0007881368879197,-0.1497783920902172,-0.0356154620382021,-0.179982845697313,-0.0609488321113697,0.0301245000509234,0.0285289553117526,0.0875434951798167,-0.0313123168194045,0.0267449310516376,-0.0775181997799595,-0.1378366516134299,-0.0714239118722957,-0.1176563064597436,-45.40297,-0.23108321,0,0,1,6,7,0,1,1,3,7,2,12,5,0,8,0,2,0,5,5,5,2,2,2,2,0,14,14,14,14,14,14,3,3,3,3,1,0,1,1,0,7,7,7,7,7,7,7
DB00625,2.028759426132485,-1.1412745741413552,-1.894133266156857,-0.6567211370192543,-0.0783886626622934,0.0719083576830528,-0.9187031764493004,0.2397746616624586,0.2593687499187292,0.3150962015982717,-0.4074222256363657,0.0665382900014632,-0.0922390032037664,0.1541503570546931,0.0516169672657957,-0.2620168908619818,-0.0128995052803552,0.2057610813877884,-0.0425039672510165,0.095164695212757,-0.27314654043603,0.139158612181806,-0.206761185485508,-0.1857041821477969,0.1828969134969616,0.0691696068322059,-0.0982911476972254,0.1876249382528089,0.1169792793405382,0.1603195044128992,-0.1843404856444614,-0.1256240364515715,-0.0651757562143058,-0.0554026872982029,0.2200519644244077,-0.06638613036265,0.1317440262184765,-0.0401038295820357,-0.2428827549801533,0.230573902828107,-0.052671409112158,-0.0335405718108198,-0.0881611769063764,0.0390081252742082,0.025684251588653,-0.0579263248225272,0.0733488854215112,-0.0561048126006356,0.0480116054739291,-0.0494739739055141,-14.50026,0.7724438,0,0,4,4,7,0,8,1,3,11,10,11,1,13,1,14,2,0,5,5,5,2,2,2,2,0,3,3,3,3,3,1,3,3,3,3,1,0,1,1,0,13,13,13,13,13,13,13
DB09221,1.17569655411049,-1.3604758740648533,1.2812391876156326,-1.4868555584733425,0.2594462630874288,-0.4415310688740368,-0.117558831733688,-0.4078065699034255,0.5897668429524623,-0.2508055477578721,0.2435042305002535,-0.3365703409507913,-0.2651049008632193,0.1410235345504906,-0.0804141727390981,0.0680607081391096,0.0370410120085906,-0.0684481623065964,-0.0423712174971258,-0.0814452426584229,0.0797092321828829,0.0140580870031279,-0.0024078753455165,-0.1407327939401722,-0.0977204100194414,-0.1804780694159321,0.29418804460393,0.0822553799496517,0.0197322302350691,-0.0146508215716773,-0.0113988768362098,0.2879786198956567,0.0277383933479276,-0.1366313961203365,0.1290109576953171,0.0598602059524527,0.0508710908928667,0.0045587931433944,0.0447058367953288,0.0560961789875127,-0.1306876694919171,-0.0236107053888793,0.110927665377679,0.072378691848675,-0.0260064113361924,-0.0024495154884559,0.0050929334042521,-0.0225653387172401,-0.0653979343746617,0.2159336393833883,13.444543,-15.473362,2,4,2,3,2,7,7,4,7,6,11,14,9,3,9,12,1,1,1,0,8,8,3,1,0,6,6,2,0,17,17,17,1,1,1,0,3,3,3,3,1,0,14,14,14,14,14,14
DB01063,-4.206382563530044,0.5198520381967828,-0.5583056264716336,0.8092886693130155,-0.8050497334525176,-0.6345865120342251,0.2910057105128014,-0.001490051724052,-0.1500462402275416,0.4192614169553276,-0.1899245801002806,-0.14448149475185,-0.3334731683937268,0.1237763914270294,0.3158350577573366,-0.1351989615490284,-0.5027848540064684,0.4239796797384866,-0.037807618453346,0.1103204942297796,-0.0592965768629048,0.0162658315905425,0.6056348890210747,0.5412717330187572,0.2163882772371206,-0.069017574101733,0.1079671607307523,0.3176392146707016,0.1968948241610734,0.0067637656377873,0.2842144800758582,-0.0283805050047524,0.2834608122584162,0.0827126671138161,-0.0436564074910831,-0.0479383244430557,0.1497789043633707,-0.0967176698591544,-0.0503199425418263,-0.1830227464629621,-0.0018435548703631,0.0747752488445243,0.0473961842765348,-0.0591679288074259,0.0300720311404261,-0.0472071531958544,-0.053751029399467,-0.1996610368153286,-0.0409650906369164,-0.0267284073493802,-45.917965,2.3498454,0,0,1,6,7,0,1,1,3,7,2,12,5,0,8,0,2,0,5,5,5,2,2,2,2,0,14,14,14,14,14,14,3,3,3,3,1,0,1,1,0,7,7,7,7,7,7,7
DB09265,7.672350102474979,0.9122578230605496,-0.3979341968130386,1.72447030955684,-0.1893367994559255,-0.0369545578228248,-0.2495258698563173,0.0385706582030334,-0.1071007090587588,-0.1357087623167452,0.6277014344352511,0.2903820190071957,-0.0224955366134706,-0.1307731546068133,-0.3220887310761868,-0.0471813065915678,0.0830028600031933,0.2758224432786423,0.2561500287332042,0.0585339705035513,-0.0270403566495491,0.1567660060132698,0.0675487672525425,-0.0012787533568007,-0.1783765194577084,-0.118548283679306,-0.014023161908757,0.2559983928840557,0.0662533310007774,-0.1911495650968461,0.008717291716102,-0.1138955938303814,0.0445359206160817,0.1373074947162616,-0.108011375631811,-0.0039338577677316,0.0632249089311061,0.0321176397787064,-0.0198117596666719,0.0031775259529296,0.0237372781176109,-0.015923631770711,0.1105222936595524,-0.0881240796765738,-0.222159412106919,0.0987674718237873,-0.1071028261288815,0.0737264264463554,0.2149462462250253,0.295369871785281,53.972324,7.6738033,4,5,3,7,8,8,4,7,0,9,5,10,12,6,0,4,3,3,3,3,3,3,1,0,4,4,4,4,4,4,1,0,2,2,0,7,7,7,7,7,7,3,3,1,0,8,8,8
DB03619,-0.170588234498193,4.591976616209061,-0.1543131163610632,-0.793103031670183,0.5018954002772392,0.7439485450147547,0.8291838971250317,-0.0866681810924597,0.5335700510168934,-0.2155619095825968,-0.0593517259497125,0.0218973370271077,0.2557514829724013,-0.0528991838245489,0.2400442335191187,-0.163019589793137,-0.4661408894719803,-0.4811137462254644,-0.015601082786212,-0.1736618636621773,-0.2693331507486755,0.1523147158941071,0.051471501056484,0.2510505125782755,0.002058384510471,0.0100825655707968,0.0084686768656974,0.0191793005538351,0.1845250419817954,-0.1300618861545964,-0.0719160467394323,-0.0242257717396502,0.1328057920679994,0.0074672198075987,0.1572776739463276,-0.0264046624522625,-0.1701867906025695,-0.0552719634371748,-0.0700606853303023,0.055692537929825,-0.051947268643149,-0.0646279788387203,0.0371647222556398,-0.0515973312190471,-0.241675523323673,0.1075455737683057,0.1381605466662212,0.2752592659660304,-0.0517164608574085,-0.0014979388940134,-0.7299321,47.40663,3,3,5,0,3,5,5,3,1,12,0,6,8,2,12,5,0,5,2,2,0,9,9,9,9,9,9,9,9,9,9,9,0,5,2,2,2,2,2,0,12,12,12,12,12,12,12,12
DB00520,2.12617542759589,2.821976410910264,0.0590388041583845,1.7694012245523711,1.4730737211560527,-0.269836447750389,-0.6000262281169214,0.4728180857527662,0.1963632932179122,-0.0436645734221783,0.8284669215497098,0.2594205819664367,-0.1719806723809486,-0.1680996354691856,0.1379974031816058,0.016283821286852,0.1728879969256059,0.3546231300002366,-0.0184699171213874,-0.0283099830990883,0.1037012569253671,0.2217283236745218,0.1501668033126935,0.0413157259420162,0.0474184450462843,0.1737412753838864,-0.0923049970272734,0.0318322430616972,0.0104105316692668,-0.1675531736369936,0.0309462678117955,-0.0161060430555423,0.0320842865596516,0.0133161776597806,-0.0724841872886867,0.0121611053427199,0.0350349094971887,0.1314449231595529,-0.0965722051429792,0.0658102132790532,-0.106735957172683,0.0231045226194719,0.0377911797996564,-0.0553594680215219,0.1259424454933745,-0.0014924164652563,-0.0749073708922945,0.1070716861700926,0.0205331568750698,-0.0733706766674148,23.642435,36.5443,1,2,0,5,4,6,3,9,6,3,6,7,14,11,11,1,0,2,0,7,7,7,7,7,7,7,7,7,7,7,7,3,0,0,6,6,6,6,6,6,6,6,2,2,2,2,2,2
DB05039,-3.9475340577592952,0.2007149930699139,0.178243232767878,0.7323560206145937,-0.2742495116657698,-0.006320443728896,-0.056555753816436,0.3210370024263965,-0.5042437475702732,-0.2103308571073556,-0.1030479382166238,-0.1050446854259081,-0.2007962218134308,0.1927052213079877,-0.0021355500843667,-0.2766340167411121,0.3010294965046273,-0.1051087991156922,-0.3329052544686857,0.0618445394402307,-0.113649510305361,0.0826245582554286,0.0830016733899301,-0.0677102640352034,-0.0877443479811131,0.1656452017450601,-0.0452542994581811,-0.0151722074304431,0.2129686083135832,-0.1449998777178633,-0.1651913438044738,-0.0637314241926496,0.0227492375047393,0.0767755037134085,-0.003679605102921,-0.0411319373351167,-0.0131609324575905,0.1664634353324143,0.1556166294359273,0.1381897537782726,0.0785414723421537,-0.0430596177560756,0.0218132691050429,-0.1337630025953337,0.0232505515023526,-0.1406054873494686,0.1889110306843328,-0.0410668078482678,-0.0524342793162234,0.131406033347922,-38.366047,15.388128,0,0,1,6,1,9,9,8,9,7,2,4,11,7,16,8,2,0,6,6,6,6,6,6,6,2,2,0,5,5,5,5,3,3,3,3,1,0,10,10,10,10,10,10,4,4,4,1
DB03017,-0.378595722476636,1.7783250869184517,3.438394507832625,-0.0100252944684807,-0.4293609924565391,-0.2256852159415961,-0.0591905607103692,-0.0316420924286249,0.4100785007450575,0.9160080303874906,-0.8469639937396658,0.0390780143013512,0.4233068780301807,-0.5754355526979177,-0.3826928042284927,0.261467888398179,0.0213783690736566,-0.0107053357608407,-0.0842204660493642,-0.2411084731871601,-0.0131404415359119,0.1603543945351587,0.262971301909094,-0.0769594762103193,-0.0091324612854153,0.0582652321311249,0.0093286847466113,-0.1994512572516263,-0.150278705959547,-0.2452445129869709,0.0263528827441488,-0.1193709817340382,0.0030211905828162,0.1068434210687735,-0.0951783514401378,-0.1028974287414286,0.0270938792116497,-0.1297719722261528,-0.1948344924580339,0.22337092164719,-0.142830279894153,0.0163348358485561,-0.0405073879013997,-0.0179712355641452,0.2000511869164094,0.267336208069833,-0.0082839763444161,0.0714959449755824,-0.1469697752797564,0.0214610858346984,27.57759,15.783635,1,2,0,2,4,3,0,0,4,5,14,0,6,12,17,7,0,2,0,1,1,1,0,11,11,11,11,11,11,11,11,11,2,2,0,4,4,1,0,5,5,5,5,5,5,5,5,5
DB00815,0.4155239390047475,1.855591146464926,2.9845705173946118,0.5062545208806011,-0.6321248391431822,-0.0518855314803263,-0.3813750296121496,0.1322980387624258,0.5610651547713128,0.7154887385492774,-0.7990324535501059,-0.1070075546443079,0.3212383305374336,-0.3914612102627522,-0.175033865327525,0.5769828436250565,0.2598615799213977,-0.0107722487106542,-0.1359657303603941,0.0571307960036067,0.129676835692323,-0.033443762210187,0.1892002087808987,0.0143372782374037,0.1618350572366047,0.0942763084944137,-0.0916448285290515,-0.1525097702247698,-0.2547643664216789,-0.202217928506894,0.0612932772191575,-0.1042539164136707,0.0390701398483795,0.0429185705229188,-0.0211080308289102,-0.0848225966706996,0.0697224901653183,-0.0444599539003743,-0.1452277276220377,0.1247219081160859,-0.1292333829766766,0.0087395165237439,0.0236214941490415,0.0203833426192692,0.1607004280107551,0.2160563665581327,0.035385434114071,0.068087664182598,-0.1471436288961259,0.0486971260418341,25.532795,17.083424,1,2,0,5,4,6,3,9,4,5,14,0,6,12,17,7,0,2,0,1,1,1,0,11,11,11,11,11,11,11,11,11,2,2,0,4,4,1,0,5,5,5,5,5,5,5,5,5
